sample_date,am_count,wc_count,origin_lat,origin_lon,destination_lat,destination_lon,arrival_time,scheduled_pickup,time_diff
2024-12-11,1,0,1106,526,2211,511,1510679,1513007,2328
2024-12-11,1,0,1164,111,1825,292,1510684,1513327,2643
2024-12-11,1,0,1022,1051,2222,692,1510924,1512150,1226
2024-12-11,1,0,934,1882,1214,122,1511615,1511615,0
2024-12-11,1,0,2443,1108,1445,1108,1511806,1513688,1882
2024-12-11,1,0,1271,2308,1866,1873,1511870,1513583,1713
2024-12-11,1,0,68,971,747,64,1512000,1519163,7163
2024-12-11,1,0,1563,1586,1797,1104,1512000,1512268,268
2024-12-11,1,0,194,382,491,417,1512536,1518082,5546
2024-12-11,1,0,1066,1606,840,2348,1512797,1516312,3515
2024-12-11,1,0,1425,2326,1837,1969,1512974,1513469,495
2024-12-11,1,0,1410,518,1019,353,1513013,1517896,4883
2024-12-11,1,0,1676,916,365,2237,1513222,1517023,3801
2024-12-11,1,0,2306,1462,698,843,1513263,1519563,6300
2024-12-11,1,0,2168,1180,2060,323,1513388,1519911,6523
2024-12-11,1,0,851,2145,1537,1765,1513531,1516761,3230
2024-12-11,1,0,1003,2370,416,1282,1513584,1517205,3621
2024-12-11,1,0,342,1152,613,1487,1514277,1519888,5611
2024-12-11,1,0,1595,720,2066,2463,1514394,1517503,3109
2024-12-11,1,0,3,497,1231,367,1514531,1514688,157
2024-12-11,1,0,619,366,456,1545,1514893,1518927,4034
2024-12-11,1,0,281,1476,2354,454,1515110,1517285,2175
2024-12-11,1,0,2188,533,749,2437,1515193,1519904,4711
2024-12-11,1,0,33,847,37,555,1515360,1521360,6000
2024-12-11,1,0,1666,2400,214,1961,1515441,1518836,3395
2024-12-11,1,0,564,1054,2004,1605,1515579,1522579,7000
2024-12-11,1,0,696,1202,1043,2478,1515600,1515600,0
2024-12-11,1,0,2052,187,259,2039,1515600,1518881,3281
2024-12-11,1,0,839,687,349,1269,1515608,1515994,386
2024-12-11,1,0,1389,2037,607,1526,1515715,1519711,3996
2024-12-11,1,0,7,1479,1831,1777,1516114,1521007,4893
2024-12-11,1,0,1281,1507,1710,2478,1516424,1518206,1782
2024-12-11,1,0,409,1061,1774,1041,1516528,1516877,349
2024-12-11,1,0,2341,1468,1342,625,1517052,1522495,5443
2024-12-11,1,0,2370,1002,2406,139,1517067,1519436,2369
2024-12-11,1,0,2164,1482,2130,1275,1517124,1518179,1055
2024-12-11,1,0,1316,228,1067,1211,1517291,1517474,183
2024-12-11,1,0,575,495,904,1306,1517334,1517395,61
2024-12-11,1,0,1801,1801,2101,1781,1517484,1517633,149
2024-12-11,1,0,1060,258,2303,2496,1517901,1519214,1313
2024-12-11,1,0,1311,2462,408,2119,1517937,1520806,2869
2024-12-11,1,0,2116,1358,939,1453,1518349,1519251,902
2024-12-11,1,0,466,905,1397,969,1518801,1520915,2114
2024-12-11,1,0,2143,617,2374,1044,1519058,1525644,6586
2024-12-11,1,0,1069,313,863,50,1519074,1525681,6607
2024-12-11,1,0,1320,1408,259,2345,1519095,1520106,1011
2024-12-11,1,0,586,1775,2027,1780,1519200,1520812,1612
2024-12-11,1,0,227,112,2442,2159,1519200,1523731,4531
2024-12-11,1,0,1048,1133,173,1236,1519335,1521294,1959
2024-12-11,1,0,1172,803,692,236,1519708,1520384,676
2024-12-11,1,0,722,2461,428,1970,1519742,1524678,4936
2024-12-11,1,0,375,1498,1154,1427,1519960,1524117,4157
2024-12-11,1,0,827,2487,944,2205,1520087,1524563,4476
2024-12-11,1,0,118,1409,2391,1519,1520101,1525047,4946
2024-12-11,1,0,1179,1731,6,418,1520515,1525909,5394
2024-12-11,1,0,854,2265,140,2050,1520805,1521377,572
2024-12-11,1,0,1034,943,753,1870,1521039,1525606,4567
2024-12-11,1,0,863,869,1681,651,1521084,1521312,228
2024-12-11,1,0,447,604,1569,1952,1521113,1528313,7200
2024-12-11,1,0,563,95,790,547,1521648,1523967,2319
2024-12-11,1,0,7,2369,919,1187,1522176,1522176,0
2024-12-11,1,0,225,161,1539,513,1522231,1529431,7200
2024-12-11,1,0,2152,1387,1511,494,1522325,1527076,4751
2024-12-11,1,0,599,1631,1460,967,1522392,1529466,7074
2024-12-11,1,0,722,1428,622,2181,1522634,1524873,2239
2024-12-11,1,0,1873,102,1726,1827,1522707,1522707,0
2024-12-11,1,0,236,1673,1535,299,1522800,1530000,7200
2024-12-11,1,0,552,1963,133,865,1522800,1529846,7046
2024-12-11,1,0,689,1789,759,1650,1523113,1527597,4484
2024-12-11,1,0,2478,1874,1778,199,1523803,1523803,0
2024-12-11,1,0,2070,1054,2312,2487,1523820,1527591,3771
2024-12-11,1,0,654,1073,852,2070,1523842,1527358,3516
2024-12-11,1,0,2112,1345,264,100,1523900,1523900,0
2024-12-11,1,0,1145,880,1360,2324,1523908,1524635,727
2024-12-11,1,0,1559,856,873,940,1523957,1528374,4417
2024-12-11,1,0,1911,1924,2359,2473,1524294,1530549,6255
2024-12-11,1,0,318,484,785,219,1524567,1528410,3843
2024-12-11,1,0,2000,2350,1329,429,1524604,1528863,4259
2024-12-11,1,0,1688,1456,1001,1725,1524641,1524847,206
2024-12-11,1,0,1146,1201,1038,2248,1524710,1525303,593
2024-12-11,1,0,1413,2021,993,445,1524891,1531597,6706
2024-12-11,1,0,105,1151,1815,372,1525096,1532296,7200
2024-12-11,1,0,1004,2020,155,623,1525832,1530444,4612
2024-12-11,1,0,2086,1771,707,258,1525931,1532207,6276
2024-12-11,1,0,1391,634,749,9,1526377,1532885,6508
2024-12-11,1,0,197,999,1860,1478,1526396,1530587,4191
2024-12-11,1,0,1546,645,2000,2247,1526400,1532104,5704
2024-12-11,1,0,1017,1983,1906,830,1526400,1532844,6444
2024-12-11,1,0,824,867,790,757,1526693,1531724,5031
2024-12-11,1,0,1980,307,2417,1986,1527027,1530735,3708
2024-12-11,1,0,1546,1370,1702,2153,1527112,1530735,3623
2024-12-11,1,0,1609,1174,1781,1037,1527403,1533377,5974
2024-12-11,1,0,1680,1515,1708,884,1527717,1533302,5585
2024-12-11,1,0,2363,598,2493,273,1527941,1531367,3426
2024-12-11,1,0,509,2045,924,1331,1528512,1531566,3054
2024-12-11,1,0,1636,265,1646,261,1528536,1530931,2395
2024-12-11,1,0,462,1824,1108,2333,1528614,1533679,5065
2024-12-11,1,0,2184,2453,537,2003,1528685,1535261,6576
2024-12-11,1,0,77,1867,1576,913,1529020,1536016,6996
2024-12-11,1,0,2150,664,672,368,1529046,1533151,4105
2024-12-11,1,0,2001,1507,699,1114,1529247,1534475,5228
2024-12-11,1,0,288,272,413,345,1529271,1533484,4213
2024-12-11,1,0,729,1211,773,1017,1529459,1533587,4128
2024-12-11,1,0,1776,134,2148,2196,1529636,1532007,2371
2024-12-11,1,0,2190,316,217,1995,1529754,1536724,6970
2024-12-11,1,0,92,589,107,2266,1529794,1533308,3514
2024-12-11,1,0,1507,1551,304,624,1530000,1534167,4167
2024-12-11,1,0,763,1600,1137,1037,1530000,1531747,1747
2024-12-11,1,0,2019,846,641,938,1530046,1535394,5348
2024-12-11,1,0,2273,1306,2163,380,1530249,1534327,4078
2024-12-11,1,0,2387,1418,57,1698,1530623,1530806,183
2024-12-11,1,0,509,1736,414,2381,1531120,1532174,1054
2024-12-11,1,0,1098,715,919,1953,1531135,1536153,5018
2024-12-11,1,0,150,505,2407,2297,1531172,1537788,6616
2024-12-11,1,0,1715,155,2091,951,1531291,1533053,1762
2024-12-11,1,0,1846,900,869,1993,1531564,1532414,850
2024-12-11,1,0,2366,628,1193,867,1531874,1531874,0
2024-12-11,1,0,324,1162,2152,308,1532083,1535528,3445
2024-12-11,1,0,1762,712,1066,2174,1532106,1532435,329
2024-12-11,1,0,812,2396,1840,1434,1532414,1539613,7199
2024-12-11,1,0,2143,2329,2360,166,1532439,1532572,133
2024-12-11,1,0,1506,2453,984,1437,1532607,1539807,7200
2024-12-11,1,0,183,729,421,1263,1533020,1536855,3835
2024-12-11,1,0,1571,1758,2232,1703,1533176,1536856,3680
2024-12-11,1,0,2148,801,1550,657,1533212,1535028,1816
2024-12-11,1,0,1116,2123,777,1998,1533532,1536397,2865
2024-12-11,1,0,2395,1073,538,506,1533600,1533729,129
2024-12-11,1,0,205,1152,713,938,1533600,1539014,5414
2024-12-11,1,0,1228,291,1408,1691,1533710,1540340,6630
2024-12-11,1,0,1961,1005,1528,1202,1533859,1535835,1976
2024-12-11,1,0,346,113,1866,2183,1533877,1539421,5544
2024-12-11,1,0,636,851,2249,2437,1534035,1534333,298
2024-12-11,1,0,1885,1333,457,1598,1534127,1534127,0
2024-12-11,1,0,2326,1507,1279,210,1534579,1538875,4296
2024-12-11,1,0,2412,922,1942,2432,1534768,1541785,7017
2024-12-11,1,0,58,699,2219,1745,1534830,1537662,2832
2024-12-11,1,0,2165,705,378,2365,1534861,1541316,6455
2024-12-11,1,0,2063,687,341,1268,1535087,1535087,0
2024-12-11,1,0,1116,1527,2367,257,1535367,1540194,4827
2024-12-11,1,0,896,1205,319,1760,1535436,1536496,1060
2024-12-11,1,0,2284,223,532,1049,1535658,1535717,59
2024-12-11,1,0,1663,1407,1705,164,1536524,1543124,6600
2024-12-11,1,0,1113,1913,130,1274,1536647,1543342,6695
2024-12-11,1,0,471,2450,727,4,1536697,1538880,2183
2024-12-11,1,0,1581,1289,1615,1657,1536768,1540361,3593
2024-12-11,1,0,1151,2310,1185,1283,1536778,1537801,1023
2024-12-11,1,0,2412,370,1123,251,1537200,1537516,316
2024-12-11,1,0,402,669,750,371,1537200,1541602,4402
2024-12-11,1,0,827,753,923,505,1537304,1543645,6341
2024-12-11,1,0,913,1064,436,972,1537605,1539708,2103
2024-12-11,1,0,85,2209,1702,1812,1537614,1538585,971
2024-12-11,1,0,2205,1253,1446,44,1537911,1543436,5525
2024-12-11,1,0,1347,1688,1890,302,1538101,1540622,2521
2024-12-11,1,0,640,1927,538,2062,1538174,1538294,120
2024-12-11,1,0,2484,1749,78,449,1538317,1539721,1404
2024-12-11,1,0,541,2258,1618,135,1538751,1545588,6837
2024-12-11,1,0,2462,2064,1110,778,1538804,1541785,2981
2024-12-11,1,0,1787,499,1728,1647,1538821,1538821,0
2024-12-11,1,0,1263,2218,2421,1521,1539079,1544885,5806
2024-12-11,1,0,126,433,620,258,1539280,1543700,4420
2024-12-11,1,0,600,4,2070,1634,1539405,1541041,1636
2024-12-11,1,0,677,245,2151,602,1539810,1540558,748
2024-12-11,1,0,1764,1028,1341,2240,1539861,1539966,105
2024-12-11,1,0,887,16,1469,2494,1539884,1542612,2728
2024-12-11,1,0,717,1990,1418,2406,1540706,1545485,4779
2024-12-11,1,0,968,559,1025,953,1540750,1540961,211
2024-12-11,1,0,2403,1071,638,299,1540800,1541597,797
2024-12-11,1,0,1872,1285,2218,167,1540800,1545352,4552
2024-12-11,1,0,435,847,1600,417,1540800,1541537,737
2024-12-11,1,0,1825,334,793,1965,1541012,1548212,7200
2024-12-11,1,0,1975,316,529,1257,1541154,1547028,5874
2024-12-11,1,0,2148,1874,1065,264,1541179,1547163,5984
2024-12-11,1,0,111,2344,801,2026,1541235,1544728,3493
2024-12-11,1,0,1970,1599,56,444,1541484,1546302,4818
2024-12-11,1,0,1517,1334,1340,2385,1541947,1545133,3186
2024-12-11,1,0,1114,1166,397,1950,1542424,1542424,0
2024-12-11,1,0,1132,376,47,2264,1542515,1547895,5380
2024-12-11,1,0,647,2409,1459,1383,1542703,1547693,4990
2024-12-11,1,0,1956,1572,2426,15,1542809,1548257,5448
2024-12-11,1,0,1448,683,995,132,1542925,1546439,3514
2024-12-11,1,0,1617,1154,1393,1842,1542965,1546737,3772
2024-12-11,1,0,1471,128,294,2338,1543128,1546206,3078
2024-12-11,1,0,1348,653,1843,789,1543189,1550389,7200
2024-12-11,1,0,1597,1863,1395,1781,1543452,1549065,5613
2024-12-11,1,0,647,1281,1532,2399,1544177,1547397,3220
2024-12-11,1,0,1624,2262,2369,2109,1544245,1551001,6756
2024-12-11,1,0,2083,1880,1003,1565,1544400,1546836,2436
2024-12-11,1,0,1797,2373,476,2410,1544400,1545141,741
2024-12-11,1,0,1655,1048,2295,649,1544960,1544960,0
2024-12-11,1,0,181,1674,1323,335,1545134,1546580,1446
2024-12-11,1,0,1751,2339,1126,1983,1545152,1548929,3777
2024-12-11,1,0,2086,1279,2191,1485,1545324,1552477,7153
2024-12-11,1,0,1095,130,1901,1826,1545499,1549626,4127
2024-12-11,1,0,781,1168,2392,30,1545934,1550134,4200
2024-12-11,1,0,410,1625,847,2366,1545991,1547657,1666
2024-12-11,1,0,190,1845,2371,2098,1546134,1550131,3997
2024-12-11,1,0,633,2343,233,1609,1546201,1552715,6514
2024-12-11,1,0,947,256,466,2345,1546238,1546901,663
2024-12-11,1,0,690,1424,774,141,1546481,1548318,1837
2024-12-11,1,0,1979,2265,1810,2448,1546734,1551579,4845
2024-12-11,1,0,2398,1252,562,1988,1547069,1547811,742
2024-12-11,1,0,1364,1576,141,520,1547119,1550067,2948
2024-12-11,1,0,73,2189,2183,940,1547259,1552902,5643
2024-12-11,1,0,777,349,1254,1473,1547373,1552501,5128
2024-12-11,1,0,1714,1327,1622,1965,1547739,1554105,6366
2024-12-11,1,0,445,1675,2350,726,1547919,1553366,5447
2024-12-11,1,0,182,1834,855,2040,1548000,1552865,4865
2024-12-11,1,0,2366,1180,245,1107,1548000,1552764,4764
2024-12-11,1,0,380,1477,74,80,1548005,1555028,7023
2024-12-11,1,0,480,637,50,356,1548062,1548082,20
2024-12-11,1,0,1180,2141,1286,1064,1548121,1552725,4604
2024-12-11,1,0,1676,2122,435,486,1548300,1548734,434
2024-12-11,1,0,280,754,1180,256,1548741,1553409,4668
2024-12-11,1,0,489,352,1693,1386,1548967,1556082,7115
2024-12-11,1,0,2144,367,1470,3,1549214,1551220,2006
2024-12-11,1,0,398,1282,2493,574,1549307,1553722,4415
2024-12-11,1,0,637,2039,1357,2188,1549355,1552002,2647
2024-12-11,1,0,1745,1329,1355,1449,1549408,1551576,2168
2024-12-11,1,0,2420,1944,1906,1458,1549468,1553350,3882
2024-12-11,1,0,91,1852,279,1999,1549714,1550922,1208
2024-12-11,1,0,1543,301,1826,1470,1549806,1550718,912
2024-12-11,1,0,679,1682,472,760,1549946,1549950,4
2024-12-11,1,0,1601,930,1597,2204,1550328,1550579,251
2024-12-11,1,0,1208,2349,66,2389,1550385,1551079,694
2024-12-11,1,0,1421,483,2369,289,1550933,1553053,2120
2024-12-11,1,0,1284,263,2408,2029,1551503,1558346,6843
2024-12-11,1,0,873,1954,231,2343,1551600,1553781,2181
2024-12-11,1,0,842,482,1705,1815,1551600,1556147,4547
2024-12-11,1,0,2208,1814,74,2024,1551773,1553194,1421
2024-12-11,1,0,325,1521,565,1244,1551840,1555638,3798
2024-12-11,1,0,1748,1600,2450,80,1551846,1557197,5351
2024-12-11,1,0,2161,710,792,1603,1552001,1558598,6597
2024-12-11,1,0,2461,1558,756,803,1552015,1558954,6939
2024-12-11,1,0,786,1996,1122,112,1552205,1558681,6476
2024-12-11,1,0,1424,2210,1398,1683,1552583,1555172,2589
2024-12-11,1,0,139,297,134,1687,1553552,1560752,7200
2024-12-11,1,0,2436,161,227,166,1553572,1557668,4096
2024-12-11,1,0,1358,2485,1655,2443,1553638,1555408,1770
2024-12-11,1,0,1951,2003,1032,540,1553982,1559725,5743
2024-12-11,1,0,2325,235,505,620,1554342,1558896,4554
2024-12-11,1,0,698,1719,140,2030,1554403,1560851,6448
2024-12-11,1,0,1995,1074,1518,723,1554677,1556173,1496
2024-12-11,1,0,1906,1931,2178,520,1554852,1555657,805
2024-12-11,1,0,627,641,1330,600,1554940,1558235,3295
2024-12-11,1,0,871,792,1863,1589,1554998,1556724,1726
2024-12-11,1,0,1272,1601,2444,2418,1555042,1559996,4954
2024-12-11,1,0,724,1825,555,1256,1555200,1556884,1684
2024-12-11,1,0,1598,2114,1219,275,1555200,1562195,6995
2024-12-11,1,0,1692,177,190,281,1555365,1556265,900
2024-12-11,1,0,2454,747,845,665,1555501,1559736,4235
2024-12-11,1,0,2123,1987,941,552,1555551,1561238,5687
2024-12-11,1,0,317,2449,670,98,1555575,1559523,3948
2024-12-11,1,0,1093,34,1078,580,1555864,1560119,4255
2024-12-11,1,0,1537,556,1332,170,1555947,1557882,1935
2024-12-11,1,0,2042,1834,524,1370,1555994,1557370,1376
2024-12-11,1,0,2353,1623,1450,2142,1556179,1560329,4150
2024-12-11,1,0,2000,1463,1938,625,1556321,1563521,7200
2024-12-11,1,0,1211,2437,327,494,1556408,1562987,6579
2024-12-11,1,0,2496,1869,469,2078,1556761,1559823,3062
2024-12-11,1,0,1338,2169,127,529,1556978,1562396,5418
2024-12-11,1,0,212,653,51,52,1557039,1562038,4999
2024-12-11,1,0,2028,1833,1362,375,1557071,1557835,764
2024-12-11,1,0,827,288,576,997,1557221,1563145,5924
2024-12-11,1,0,2410,233,825,1770,1557316,1563231,5915
2024-12-11,1,0,861,764,1177,2256,1557743,1561642,3899
2024-12-11,1,0,1992,1405,51,187,1557987,1558095,108
2024-12-11,1,0,1110,2106,2334,1560,1558800,1565490,6690
2024-12-11,1,0,2183,73,1421,1219,1558800,1558834,34
2024-12-11,1,0,823,772,146,855,1558830,1560698,1868
2024-12-11,1,0,784,100,476,99,1558964,1559014,50
2024-12-11,1,0,1790,539,150,438,1559662,1565654,5992
2024-12-11,1,0,886,2333,2024,1684,1559753,1564564,4811
2024-12-11,1,0,2180,371,684,352,1560659,1565435,4776
2024-12-11,1,0,829,2054,1758,672,1560866,1565221,4355
2024-12-11,1,0,726,1722,1834,732,1561030,1562275,1245
2024-12-11,1,0,2285,2272,1040,420,1561422,1564642,3220
2024-12-11,1,0,1898,1523,2036,348,1561595,1562115,520
2024-12-11,1,0,1580,603,2016,1501,1561601,1564880,3279
2024-12-11,1,0,280,1840,369,1658,1561795,1563427,1632
2024-12-11,1,0,1799,1353,1314,2177,1561829,1564330,2501
2024-12-11,1,0,3,2227,575,144,1561858,1568729,6871
2024-12-11,1,0,1200,647,530,2348,1562078,1564641,2563
2024-12-11,1,0,2353,1353,1460,107,1562116,1566066,3950
2024-12-11,1,0,1848,1713,2387,1014,1562153,1565555,3402
2024-12-11,1,0,1736,1203,54,2434,1562328,1563986,1658
2024-12-11,1,0,190,196,654,318,1562386,1567020,4634
2024-12-11,1,0,608,2428,2241,1375,1562400,1566659,4259
2024-12-11,1,0,1200,638,26,1739,1562400,1565454,3054
2024-12-11,1,0,871,2307,1434,932,1562412,1563072,660
2024-12-11,1,0,2001,1526,1551,928,1562466,1562656,190
2024-12-11,1,0,154,2228,287,951,1562597,1565040,2443
2024-12-11,1,0,119,2462,1983,1047,1562705,1563434,729
2024-12-11,1,0,468,1882,672,1109,1563111,1563671,560
2024-12-11,1,0,907,1135,1734,1337,1563479,1567588,4109
2024-12-11,1,0,965,640,2188,682,1563510,1567752,4242
2024-12-11,1,0,1952,1665,2004,1161,1563593,1565343,1750
2024-12-11,1,0,1025,1217,332,1914,1563936,1570506,6570
2024-12-11,1,0,1807,1592,744,1093,1564314,1569139,4825
2024-12-11,1,0,1585,172,56,1005,1564429,1568965,4536
2024-12-11,1,0,2183,2011,216,1494,1564916,1565585,669
2024-12-11,1,0,404,1104,400,1565,1565010,1572210,7200
2024-12-11,1,0,248,1579,1917,679,1565497,1572697,7200
2024-12-11,1,0,2187,145,1493,2307,1565830,1565830,0
2024-12-11,1,0,474,1934,2031,1353,1565880,1568636,2756
2024-12-11,1,0,1580,1101,502,28,1565890,1566986,1096
2024-12-11,1,0,2481,1235,1694,615,1565922,1568892,2970
2024-12-11,1,0,1004,1204,790,1952,1566000,1572535,6535
2024-12-11,1,0,269,585,1404,1420,1566000,1568238,2238
2024-12-11,1,0,1689,1588,1572,34,1566252,1567571,1319
2024-12-11,1,0,1724,1805,2435,358,1566254,1566254,0
2024-12-11,1,0,2486,1578,2386,2387,1566295,1570871,4576
2024-12-11,1,0,79,927,396,1102,1566433,1570651,4218
2024-12-11,1,0,2001,1139,1591,1746,1566502,1569884,3382
2024-12-11,1,0,1407,2099,132,206,1566780,1570458,3678
2024-12-11,1,0,2245,2222,2254,116,1566810,1572537,5727
2024-12-11,1,0,1101,524,1469,1261,1566956,1568704,1748
2024-12-11,1,0,685,2229,787,665,1567161,1572837,5676
2024-12-11,1,0,2415,1355,901,2422,1567207,1568452,1245
2024-12-11,1,0,115,658,883,779,1567556,1570278,2722
2024-12-11,1,0,149,1753,550,468,1568147,1575141,6994
2024-12-11,1,0,1794,293,1804,2493,1568451,1573387,4936
2024-12-11,1,0,2277,850,660,247,1568584,1570731,2147
2024-12-11,1,0,875,1888,280,524,1568798,1573568,4770
2024-12-11,1,0,976,1071,1084,2384,1569159,1576225,7066
2024-12-11,1,0,973,1989,1301,134,1569210,1576303,7093
2024-12-11,1,0,249,423,1039,1861,1569502,1576702,7200
2024-12-11,1,0,1165,621,1726,218,1569600,1574651,5051
2024-12-11,1,0,1097,224,1001,81,1569600,1574173,4573
2024-12-11,1,0,749,918,1606,2000,1569958,1572524,2566
2024-12-11,1,0,262,623,1863,2059,1570030,1575933,5903
2024-12-11,1,0,474,1028,1695,1033,1570193,1575276,5083
2024-12-11,1,0,712,1461,568,927,1570304,1575730,5426
2024-12-11,1,0,1797,1583,2267,12,1570372,1577572,7200
2024-12-11,1,0,279,1651,804,709,1570450,1575607,5157
2024-12-11,1,0,350,783,617,1635,1570514,1576989,6475
2024-12-11,1,0,2127,678,2390,1917,1570553,1577753,7200
2024-12-11,1,0,2031,613,1346,1751,1571119,1571907,788
2024-12-11,1,0,1078,102,1079,238,1571197,1578056,6859
2024-12-11,1,0,746,1160,1547,813,1571863,1576451,4588
2024-12-11,1,0,378,1821,486,1255,1572043,1578450,6407
2024-12-11,1,0,1136,1098,531,2456,1572086,1574086,2000
2024-12-11,1,0,1925,165,1817,2273,1572100,1577439,5339
2024-12-11,1,0,1748,1425,161,167,1572326,1579420,7094
2024-12-11,1,0,2177,2017,2125,2038,1572567,1575776,3209
2024-12-11,1,0,884,961,1501,145,1572662,1573247,585
2024-12-11,1,0,1131,1481,1223,1255,1572832,1574763,1931
2024-12-11,1,0,278,166,785,1161,1573200,1578749,5549
2024-12-11,1,0,1629,1165,2258,1168,1573200,1575186,1986
2024-12-11,1,0,2166,631,1212,1805,1573542,1579148,5606
2024-12-11,1,0,1195,2277,2018,1173,1573698,1579060,5362
2024-12-11,1,0,835,1451,918,1640,1574084,1580376,6292
2024-12-11,1,0,1465,140,57,2111,1574197,1576098,1901
2024-12-11,1,0,511,2183,1032,1334,1574264,1580160,5896
2024-12-11,1,0,505,1691,1165,457,1574485,1580748,6263
2024-12-11,1,0,2288,1693,1058,1955,1574563,1577481,2918
2024-12-11,1,0,2232,651,1258,222,1574943,1574943,0
2024-12-11,1,0,2449,1843,371,1586,1575131,1581981,6850
2024-12-11,1,0,1873,686,422,2361,1575144,1577413,2269
2024-12-11,1,0,1509,397,930,1224,1575351,1576315,964
2024-12-11,1,0,1719,1844,464,912,1575577,1578616,3039
2024-12-11,1,0,1143,2155,1053,1977,1575582,1580327,4745
2024-12-11,1,0,257,644,2381,392,1575588,1580688,5100
2024-12-11,1,0,311,83,2138,64,1575607,1581001,5394
2024-12-11,1,0,233,128,719,823,1575806,1582575,6769
2024-12-11,1,0,284,1076,690,1139,1576381,1579134,2753
2024-12-11,1,0,238,239,1708,1217,1576620,1578520,1900
2024-12-11,1,0,2211,202,1133,463,1576800,1578933,2133
2024-12-11,1,0,174,2007,1741,835,1576800,1576919,119
2024-12-11,1,0,760,710,251,129,1576823,1582853,6030
2024-12-11,1,0,262,1103,751,2413,1577005,1579183,2178
2024-12-11,1,0,2044,1114,748,184,1577672,1577847,175
2024-12-11,1,0,796,726,1043,1869,1577845,1584498,6653
2024-12-11,1,0,2236,630,1575,761,1578007,1585026,7019
2024-12-11,1,0,1822,1494,1082,183,1578394,1584500,6106
2024-12-11,1,0,181,2471,757,1760,1578637,1580554,1917
2024-12-11,1,0,1090,672,1466,699,1578864,1586058,7194
2024-12-11,1,0,1030,614,1840,1614,1579123,1585607,6484
2024-12-11,1,0,1820,1433,1129,2181,1579137,1581826,2689
2024-12-11,1,0,193,1208,639,125,1579317,1586270,6953
2024-12-11,1,0,1504,982,1010,927,1579610,1584461,4851
2024-12-11,1,0,834,1567,1199,316,1579870,1580038,168
2024-12-11,1,0,334,1222,1656,410,1579894,1583398,3504
2024-12-11,1,0,2282,2064,249,1052,1579952,1585851,5899
2024-12-11,1,0,1087,1540,558,554,1580061,1582777,2716
2024-12-11,1,0,2067,951,1022,2322,1580110,1581392,1282
2024-12-11,1,0,1496,1493,858,481,1580152,1587087,6935
2024-12-11,1,0,2193,1059,873,2176,1580400,1582004,1604
2024-12-11,1,0,1203,880,258,1107,1580400,1581738,1338
2024-12-11,1,0,2393,310,174,2068,1580740,1582118,1378
2024-12-11,1,0,808,1168,141,2435,1581313,1583872,2559
2024-12-11,1,0,1118,1471,2021,349,1581451,1582302,851
2024-12-11,1,0,425,1020,1684,1307,1581492,1588473,6981
2024-12-11,1,0,146,829,2131,113,1581649,1588836,7187
2024-12-11,1,0,409,1123,1547,1570,1581656,1588358,6702
2024-12-11,1,0,404,24,2056,80,1581822,1583505,1683
2024-12-11,1,0,505,1567,457,211,1581904,1585320,3416
2024-12-11,1,0,937,1888,1735,472,1582047,1583639,1592
2024-12-11,1,0,2412,1142,1065,1220,1582304,1587201,4897
2024-12-11,1,0,2468,158,1075,876,1582346,1589546,7200
2024-12-11,1,0,660,1587,2057,1107,1582854,1582854,0
2024-12-11,1,0,2095,1039,1571,1891,1582917,1589805,6888
2024-12-11,1,0,1116,1711,1476,1492,1583094,1587704,4610
2024-12-11,1,0,807,144,644,931,1583256,1584174,918
